id,title,overview,release_date,vote_average,poster_path,genre_ids
536554,메간,"교통사고로 부모를 잃고 혼자가 된 소녀 ‘케이디’. 로봇 엔지니어이자, ‘케이디’의 보호자가 된 ‘젬마’는 ‘케이디’를 안전하게 지켜야 하는 프로그램이 입력된 AI 로봇 ‘메간’을 선물한다. 메간은 언제나 ‘케이디’의 곁을 지켜주며 함께 웃고, 힘들 땐 위로해주는 둘도 없는 친구가 된다. 어느 날, ‘케이디’가 위험에 처하자 ‘메간’은 예측할 수 없는 방향으로 업그레이드되며 감당할 수 없는 일들이 벌어지는데…",2022-12-28,7.3,/v0TtgXaZZ6NeDxKackgQK9byEDL.jpg,"SF, 공포, 코미디"
667538,트랜스포머: 비스트의 서막,화려한 액션과 스펙터클로 전 세계를 사로잡은 영화 <트랜스포머> 시리즈의 신작 <트랜스포머: 비스트의 서막>은 1990년대의 지구를 배경으로 벌어지는 오토봇과 디셉티콘의 전투 그리고 새롭게 등장하는 캐릭터들인 맥시멀을 선보일 예정이다.,2023-06-06,0,/chUZNPNd7EiETSB4xBGykXhuXRr.jpg,"액션, 모험, SF"
977223,폴라이트 소사이어티,,2023-04-27,7,/lv1WqAo2ulQy9aSOG7ikR44p8RR.jpg,"액션, 모험, 코미디"
702621,럴러바이,,2022-12-16,5.7,/vmE4gZ9vy8ammgS2UsEh0Z1OCia.jpg,공포
980078,곰돌이 푸: 피와 꿀,어릴 적 친구로부터 버림받은 곰돌이 ‘푸’와 ‘피글렛’  참을 수 없는 분노와 배신감을 느끼며 잔혹한 복수를 시작한다.,2023-01-27,5.7,/fcCbzcEbAEQ5gWzx7EX78qLEVFw.jpg,"공포, 스릴러"
643215,아스테릭스 & 오벨릭스: 더 미들 킹덤,,2023-02-01,4.8,/hZvqv0iRg5S3Aqw3HjXw7gShG6g.jpg,"코미디, 모험, 가족"
1033219,Attack on Titan,,2022-09-30,6,/qNz4l8UgTkD8rlqiKZ556pCJ9iO.jpg,"액션, SF"
1008005,La niña de la comunión,,2023-02-10,6.2,/sGSzha9K65abyvzBwXXnSV2sHWV.jpg,공포
646389,플레인,"평소와 다를 것 없던 어느 날, 기장 토렌스는 비행기 운행 중 거대한 폭풍우를 만나 정체모를 섬에 불시착한다. 살아남았다는 기쁨도 잠시, 비행기를 탈취하려는 무장단체의 인질극이 시작되고 토렌스는 탑승객 중 가장 피해야 할 의문의 살인범 가스파레와 손을 잡고 승객들과 함께 탈출을 시도하는데… 무장단체의 표적은 단 하나, 토렌스와 탑승객들! 목숨을 건 위험한 탈출 작전이 시작된다!",2023-01-12,6.9,/8XDLgSlM6hb01iEWNRbqxKdFnGD.jpg,"액션, 모험, 스릴러"
1020696,플레이 데드,"법의학을 전공하고 있는 의대생 “클로이”, 그녀는 범죄를 저지른 동생의 증거인멸을 위해 자신의 몸을 일시적으로 죽은 상태로 만들어 영안실에 몰래 잠입한다. 그녀는 증거를 찾던 중, 영안실 검사관의 끔찍한 장기 밀매 사실을 알게 되고, 자신이 살아있다는 사실 또한 검사관에게 발각되게 되는데... 서서히 목을 조여오는 죽음의 그림자를 피해 도망쳐라!",2022-12-09,6.8,/z58ZJGKNKjQr2l80OpLairwBjJY.jpg,"공포, 스릴러"
997776,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",,2023-04-25,7.9,/sjBFnG8DpouuWi161KbjbAER235.jpg,"애니메이션, 액션, 판타지"
298618,플래시,DC 코믹스의 슈퍼 히어로 `플래쉬`가 주인공인 영화,2023-06-14,0,/muD7qu9UagO08dZBout1YXwdE6a.jpg,"SF, 액션, 모험"
324552,존 윅: 리로드,"업계 최고의 레전드 킬러 존 윅은 과거를 뒤로 한 채 평화로운 삶을 꿈꾸며 은퇴를 선언하지만, 과거 자신의 목숨을 구해 줬던 옛 동료 산티노와의 피로 맺은 암살자들의 룰에 발목을 잡히고 만다. 피의 맹세에 대한 선택권 없이 산티노의 청을 들어줘야만 하는 존 윅은 산티노의 지시대로 로마로 향한다. 국제 암살자 연합의 최고 자리를 탈취하기 위해 자신의 친누나를 대신 암살하라는 산티노의 계획으로 인해 존 윅은 위험에 빠지게 되고, 무려 700만 달러의 현상금에 눈이 먼 전 세계의 암살자들의 총구는 그를 향하는데...",2017-02-08,7.3,/yF41NLIYplr6ilBAF1KvEUny7DO.jpg,"액션, 스릴러, 범죄"
964980,에어,"세기의 아이콘을 만든 그들의 실화! 당신이 알고 있는 그 이상의 이야기  1984년, 업계 꼴찌를 벗어나지 못하고 있는 나이키는 브랜드의 간판이 되어 줄 새로운 모델을 찾는다. 나이키의 스카우터 소니 바카로(맷 데이먼)는 NBA의 떠오르는 루키 마이클 조던이 나이키의 미래라고 생각한다. 그런데, 이미 시장을 장악한 컨버스와 아디다스가 그와의 계약을 노리는 상황 나이키 팀은 조던의 마음을 얻기 위한 전략을 세우는데….",2023-04-05,7.5,/u72FzpfOZLBkeUdL3o3jyYK9OxU.jpg,"드라마, 역사"
458156,존 윅 3: 파라벨룸,"사랑하는 아내와 반려견이 죽은 후 복수를 위해 돌아온 전설의 킬러, 존 윅은 성역 콘티넨탈 호텔에서는 살인하면 안 된다는 룰을 깨면서 전세계 킬러들의 표적이 된다. 전편에서 존 윅이 국제암살자연맹에서 파문당한 직후 1시간 동안 도망갈 시간을 내어 준 윈스턴은 최고회의로부터 그를 도왔다는 이유로 자리에서 물러날 것을 요구받는다. 현상금이 1400만달러로 불어난 존 윅은 옛 동료이자 현재 카사블랑카 콘티넨탈 호텔의 지점장인 소피아에게 도움을 청한다.",2019-05-15,7.4,/judgsR2sH5kie1mTW94LWaebWLK.jpg,"액션, 스릴러, 범죄"
950141,Organ Trail,,2023-04-14,6.2,/s9nwiVMOVvnS2Jt6hdy7UHoFSD0.jpg,"서부, 공포"
60898,요재연담,"사람이 되고자 도를 닦는 세 자매 소소, 바바, 비비는 남자를 멀리해야 한다. 그러나, 큰 언니 소소가 어느날 길가에서 구해준 청년 호명을 세 자매가 모두 사랑하게 되면서, 그들은 수련에 정진하지 못하고 자꾸만 쾌락에 빠져든다. 이래선 안되겠다고 판단한 큰 언니 소소는 호명에게 돌아가서 학업에 전념할 것을 당부하고 다시 수련을 시작한다. 하지만, 이미 때는 늦어 있었다. 세 자매로부터 기를 빨아들인 호명은 요괴의 힘을 발휘하여 악행을 일삼았고, 이 때문에 자매들의 수련은 오히려 퇴행할 뿐이었다. 자신들의 과오를 깨달은 소소는 예전에 만났던 도사를 찾아 가서 대책을 구하는데.",1990-05-19,6.1,/fTUCwsxVoLFuodAtlL6aITP1B45.jpg,"판타지, 드라마, 공포"
920125,덩크 슛,"동명 원작을 현대적으로 리믹스한 작품으로, 부상 때문에 진로가 막힌 왕년의 스타 선수 제러미와 역시 미래를 놓친 한때 촉망받던 선수 카말이 내키지 않게 한 팀을 이룬다. 여자 친구, 아내와의 불화, 경제적 압박과 내적 갈등에 허덕이던 이 두 길거리 농구 선수는 겉보기엔 정반대지만, 꿈을 이룰 마지막 기회를 두고 의기투합한다.",2023-05-11,6.5,/7MUQMSncjUSYeNx0ZAgFCxhlPhv.jpg,"코미디, 드라마"
876792,극장판 전생했더니 슬라임이었던 건에 대하여: 홍련의 인연편,"[템페스트]의 서쪽에 위치한 [라자 소아국]. 한때는 금 채굴로 번영했지만 지금은 번영의 그림자는 찾아볼 수조차 없고, 호수는 광산의 독에 오염되어 나라는 위기 상황에 처했다. 여왕 '토와'는 왕가에 대대로 전해 오는 왕관의 마력을 사용해 독을 제거하며 백성을 지키고 있었지만, 그 대가로 왕관에 걸려 있던 저주가 온몸에 퍼져 수명이 단축되고 있었다. 그러던 중, 템페스트에 갑자기 나타난 오거의 생존자 '히이로'. 베니마루 일행의 형님뻘이었다는 히이로는, 토와의 도움으로 살아남았던 것이었다. 자신을 구해 준 토와와 [라자 소아국]을 지키기 위해, 템페스트의 리무루에게 도움을 청하기 위해 온 히이로는 베니마루와 운명의 재회를 한다. 라자를 위기에서 구하기 위해, 그리고 토와에게 걸린 저주의 수수께끼를 풀기 위해, 리무루는 라자로 향하는데...... 그곳에는 놀라운 음모가 기다리고 있었다!",2022-11-25,7.7,/kHeX34lOrTM793hCiCS72cIYY6i.jpg,"애니메이션, 판타지, 모험"
634649,스파이더맨: 노 웨이 홈,미스테리오의 계략으로 세상에 정체가 탄로난 스파이더맨 피터 파커는 하루 아침에 평범한 일상을 잃게 된다. 문제를 해결하기 위해 닥터 스트레인지를 찾아가 도움을 청하지만 뜻하지 않게 멀티버스가 열리면서 각기 다른 차원의 불청객들이 나타난다. 닥터 옥토퍼스를 비롯해 스파이더맨에게 깊은 원한을 가진 숙적들의 강력한 공격에 피터 파커는 사상 최악의 위기를 맞게 되는데…,2021-12-15,8,/voddFVdjUoAtfoZZp2RUmuZILDI.jpg,"액션, 모험, SF"
946310,De Piraten van Hiernaast II: De Ninja's van de Overkant,,2022-04-20,6.8,/uDsvma9dAwnDPVuCFi99YpWvBk0.jpg,"가족, 액션, 모험"
869626,"마르셀, 신발 신은 조개","마르셀은 키가 1인치밖에 안 되는 귀여운 조개껍데기로, 할머니 코니, 애완용 보푸라기 앨런과 함께 다채로운 삶을 살아가고 있습니다. 한때는 거대한 조개 공동체의 일원이었지만, 지금은 미스터리한 비극의 유일한 생존자로 홀로 살아가고 있습니다. 하지만 한 다큐멘터리 영화감독이 에어비앤비 숙소의 어수선함 속에서 이들을 발견하고 온라인에 올린 단편 영화는 마르셀에게 수백만 명의 열렬한 팬을 확보하는 동시에 전례 없는 위험과 오랫동안 잃어버린 가족을 찾을 수 있다는 새로운 희망을 선사합니다.",2022-06-24,7.8,/jaYmP4Ct8YLnxWAW2oYkUjeXtzm.jpg,"애니메이션, 코미디, 가족, 드라마, 모험"
876969,어쎄신 클럽,"오랫동안 킬러 생활을 하면서 무의미한 삶을 살던 모건은 소피를 만나면서부터 인간다운 인생을 꿈꾸기 시작한다. 그래서 고민 끝에 킬러 생활을 청산하려고 하지만, 자신도 모르는 사이에 자신이 누군가 설계한 킬러들의 RPG 게임에 합류했다는 사실을 깨닫는다. 플레이어는 총 7명. 처음에는 영문을 몰라 어리둥절해 하던 킬러들. 하지만 곧 전투본능을 되살려 돈과 목숨을 지키기 위해서 치열한 사투를 벌인다. 그렇게 죽고 죽이는 게임 끝에 마침내 단 두 명의 킬러만이 남는다. 바로 모건과 정체불명의 인물 포크! 포크는 게임 설계자를 찾아 제거하자고 하면서 모건에게 접근하는데... 과연 모건은 최후의 승리자가 되고 킬러들의 세계에서 벗어날 수 있을까?",2023-02-24,6.6,/y2d2SBqK33mGOG2CqAYMo3YbWE4.jpg,"액션, 미스터리, 스릴러"
758009,샷건 웨딩,"‘다아시’(제니퍼 로페즈)와 ‘톰’(조쉬 더하멜)의 결혼식 당일, 우여곡절 끝에 결혼식에 참석할 모두가 섬에 모인다. 모든 게 순조로워 보이던 그때!  갑자기 들이닥친 해적으로 인해 결혼식장의 모두가 인질이 되고… ‘다아시’와 ‘톰’은 무사히 혼인서약을 마치기 위해 목숨을 건 버진 로드를 걷게 되는데…  죽이든가, 죽든가! 2023년 3월, 가장 화X한 웨딩이 온다!",2022-12-28,6.4,/aGhII6CTTvpZwnElzAUB7ZbgjTN.jpg,"액션, 코미디, 로맨스"
1085103,클록,"떠오르는 스타 디자이너 엘라. 호화로운 집에 다정한 남편까지, 모든 걸 가진 그녀에겐 한 가지 고민이 있다. 바로 아이를 원하는 마음이 전혀 생기지 않는 것. 사회적 압박에 시달리던 그녀는 새로운 각도로 임신 문제를 다루는 임상시험에 지원하고. 놀랍게도 치료는 효과를 보이지만, 엘라는 어떤 대가를 치러야 할까?",2023-03-28,5.9,/3TLFdU75guGAh6qIqumvtKrzhji.jpg,"공포, 미스터리, 스릴러"
631842,똑똑똑,"휴가를 떠난 한 가족은 별장에 무단침입한 낯선 방문자들과 대치하게 된다. ‘레너드’(데이브 바티스타)와 낯선 방문자들은 세상의 종말을 막으러 왔다며, 가족 중 한 명을 희생시켜야만 인류의 멸망을 막을 수 있다는 잔혹한 선택을 하게 하는데… 가족을 살리면 인류가 멸망하고, 인류를 살리면 가족이 죽는다!",2023-02-01,6.4,/mCDSOfcVJfMkGUNrNpXWFO7oNBY.jpg,"공포, 스릴러"
878361,빅 조지 포먼,,2023-04-27,7.6,/fdVd6thTstt0MQ4dUC1IXiOXpxv.jpg,"역사, 드라마"
361743,탑건: 매버릭,최고의 파일럿이자 전설적인 인물 매버릭은 자신이 졸업한 훈련학교 교관으로 발탁된다. 그의 명성을 모르던 팀원들은 매버릭의 지시를 무시하지만 실전을 방불케 하는 상공 훈련에서 눈으로 봐도 믿기 힘든 전설적인 조종 실력에 모두가 압도된다. 매버릭의 지휘 아래 견고한 팀워크를 쌓아가던 팀원들에게 국경을 뛰어넘는 위험한 임무가 주어지자 매버릭은 자신이 가르친 동료들과 함께 마지막이 될지 모를 하늘 위 비행에 나서는데...,2022-05-24,8.3,/jeqXUwNilvNqNXqAHsdwm5pEfae.jpg,"액션, 드라마"
676710,어메이징 모리스,"신기한 능력으로 성공적인 사기 행각을 이어가던 모리스와 친구들! 4차원 소녀 ‘멜리시아’에게 정체가 탄로나 어쩔 수 없이 그녀를 도와 마을에 숨겨진 비밀을 찾아 나선 그들은 세상을 지배하려는 절대악 ‘쥐마왕’의 음모를 알아채지만 뜻하지 않은 위험에 처한다. 가까스로 잡혀있던 ‘복숭아’를 구해낸 모리스와 친구들은 마을에서 탈출을 시도하고, 멜리시아는 허당 피리꾼 ‘키이스’와 함께 쥐마왕에게 맞서기 위해 진짜 마술피리를 찾아나서는데..  쥐마왕의 정체는 과연 무엇? 그리고 모리스와 친구들은 무사히 마을에서 벗어날 수 있을 것인가?!",2022-12-16,7,/m4gi3r7JizAaURreUqjCk306vxz.jpg,"애니메이션, 모험, 코미디, 가족, 판타지"
842945,슈퍼셀,,2023-03-17,6.2,/gbGHezV6yrhua0KfAgwrknSOiIY.jpg,액션
675353,수퍼 소닉 2,강력한 파워의 ‘너클즈’와 함께 돌아온 천재 과학자 ‘닥터 로보트닉’에 맞서 지구를 구하기 위해 ‘소닉’과 새로운 파트너 ‘테일즈’가 전 세계를 누비는 스피드 액션 블록버스터.,2022-04-08,7.6,/arCDDZdvamNY628gWJVjlCycf69.jpg,"액션, 모험, 가족, 코미디"
943822,프라이즈파이터: 더 라이프 오브 젬 벨처,,2022-06-30,6.3,/x3PIk93PTbxT88ohfeb26L1VpZw.jpg,"드라마, 역사"
10144,인어공주,바다의 왕 트리톤의 막내딸 에리얼은 사랑스럽고 아름다운 목소리를 가져 모든 이들의 사랑을 독차지하고 있다. 인간 세계에 대한 왕성한 호기심을 갖고 있던 에리얼은 어느날 인간 세상 근처에 갔다가 생일 파티 중인 왕자를 보고 한눈에 반한다. 배가 폭풍을 만나 바다에 빠진 왕자를 구한 에리얼은 그를 진심으로 사랑하게 되고 그의 곁에 있고 싶어한다. 그 사실을 알게 된 마녀 우슬라는 에리얼에게 다리를 주는 대신 그녀의 목소리를 가지기로 한다. 3일 안에 왕자의 키스를 받지 못하면 우슬라에게 영혼을 빼앗기기 때문에 친구인 세바스찬과 플라우더는 갖은 방법을 써서라도 왕자와 에리얼이 잘 되도록 하려고 한다.,1989-11-17,7.3,/87RIt2AnjMe3QhxzhusolKJGgS2.jpg,"애니메이션, 가족, 판타지"
1048300,Adrenaline,,2022-12-15,6.2,/mSgqZlz7umts77mEhmEhv9piUKv.jpg,액션
579884,Суворов: Великое путешествие,,2022-05-01,5.9,/aGz7lEXj4yZnBydthjBgTotsn1q.jpg,애니메이션
931935,La extorsión,,2023-04-06,7.3,/fn3Z1gfVUDWd8ZQ9m2VhdwCFCMW.jpg,"스릴러, 범죄"
985939,폴: 600미터,내려갈 길이 끊겨버린 600미터 TV 타워 위에서  두 명의 친구가 살아남기 위해 펼치는 사상 최초의 고공 서바이벌 여기에서,2022-08-11,7.3,/8huJowZK1t7MNLEKo3dgLAxmiLW.jpg,스릴러
296271,악마의 부활,"토리노 박물관에서 전시 중이던 예수 그리스도의 시신을 감쌌던 수의가 강탈되는 장면을 목격하면서 미국에서 유학 온 예술대 학생 로라의 운명이 참극으로 치닫게 된다. 로라에게 착상한 생명은 사탄인가, 재림 예수인가?",2023-01-13,6.3,/2lUYbD2C3XSuwqMUbDVDQuz9mqz.jpg,"공포, 판타지, SF, 스릴러"
616037,토르: 러브 앤 썬더,"이너피스를 위해 자아 찾기 여정을 떠난 천둥의 신 토르. 그러나 우주의 모든 신들을 몰살하려는 신 도살자 고르의 등장으로 토르의 안식년 계획은 산산조각 나 버린다. 토르는새로운 위협에 맞서기 위해 킹 발키리, 코르그, 그리고 전 여자친구 제인과 재회하게 되고, 그녀가 묠니르를 휘두르는 마이티 토르가 되어 나타나 모두를 놀라게 한다. 이제 팀 토르는 고르의 복수에 얽힌 미스터리를 밝히고 더 큰 전쟁을 막기 위한 전 우주적 스케일의 모험을 시작하는데...",2022-07-06,6.6,/un8ZDtx2SMwNwXRYy65aItnNjab.jpg,"판타지, 액션, 코미디"
